# Site: US-GL2
# Version: 1-5
TIMESTAMP_START,TIMESTAMP_END,TAU,TAU_SSITC_TEST,H,H_SSITC_TEST,LE,LE_SSITC_TEST,FC,FC_SSITC_TEST,FH2O,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,T_SONIC,TA,PA,RH,VPD_PI,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_MAX,FETCH_70,FETCH_90,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,LW_IN,WD_SIGMA,TW
202502282100,202502282130,-4.09592,1,329.211,1,184.542,1,-9999,1,4.06769,432.546,433.603,2.43621,2.44216,-7.57,-7.385,97.9007,68.0806,1.11853,16.9587,28.8823,359.014,1.78732,-1487.72,-0.018283,752.47,1375.76,2061.13,3.73093822,3.692194469,1.714940232,0.56296181,0.188,263.7,12.76807,-9999
202502282130,202502282200,-2.99264,0,192.47,0,213.4,0,-11.0102,1,4.70291,431.575,432.614,2.40186,2.40765,-7.711,-7.581,98.0148,68.2247,1.09674,16.1215,30.0835,1.80494,1.5263,-1585.98,-0.0171503,647.123,1183.15,1772.57,3.616531487,3.008413203,1.768324065,0.528659626,0.144,263.2,11.10242,-9999
202502282200,202502282230,-3.08994,0,243.099,0,259.435,0,4.89226,2,5.71626,429.987,431.083,2.54222,2.5487,-8.066,-7.797,98.0931,73.4895,0.89983,15.7094,28.6472,5.30064,1.5497,-1315.1,-0.0206828,649.109,1186.78,1778.01,3.700959335,2.84826965,1.788577647,0.587622328,0.302,265.4,10.90198,-9999
202502282230,202502282300,-2.49233,0,261.003,0,243.79,0,-5.96959,0,5.37082,430.957,431.982,2.37344,2.37909,-8.156,-7.94,98.1738,69.4349,1.02598,15.0594,28.9094,8.12348,1.3908,-885.922,-0.0307025,608.947,1113.35,1668,3.739171031,2.550911602,1.738597136,0.607796841,0.22,264.1,10.53269,-9999
202502282300,202502282330,-2.31357,1,238.149,0,228.759,0,34.5183,0,5.03908,426.728,427.786,2.47386,2.47999,-8.391,-8.067,98.2353,73.137,0.892845,15.1539,25.912,9.459,1.33928,-867.385,-0.0313586,580.988,1062.23,1591.41,3.820602047,2.735450603,1.77549993,0.55393682,0.2,263.1,11.20223,-9999
202502282330,202503010000,-4.08164,0,411.322,1,181.659,0,-31.1993,1,4.00077,427.927,428.941,2.36222,2.36781,-8.628,-8.283,98.2983,71.0611,0.945872,14.4935,28.2742,5.57183,1.77756,-1174.69,-0.023155,715.401,1307.98,1959.59,3.74566416,3.472362308,1.816747093,0.656620895,0.343,261.7,13.87331,-9999
202503010000,202503010030,-3.08342,0,336.676,0,268.873,0,27.7772,2,5.91865,429.272,430.226,2.21717,2.22209,-9.118,-8.797,98.3593,69.4739,0.958474,14.9097,28.4664,7.08312,1.54296,-938.997,-0.0289671,644.758,1178.82,1766.09,3.749119897,2.82260518,1.7958285,0.619679756,0.183,256.1,11.50136,-9999
202503010030,202503010100,-2.97277,0,380.193,0,250.793,0,88.6275,2,5.51711,441.68,442.491,1.83326,1.83663,-9.742,-9.481,98.4342,60.6548,1.17088,14.7486,27.7353,5.67642,1.51237,-783.423,-0.0347194,645.866,1180.85,1769.13,3.656022429,3.048255239,1.756459507,0.644267025,0.243,257.1,12.25883,-9999
202503010100,202503010130,-2.32316,0,315.315,0,236.216,0,-16.8557,0,5.19691,427.232,428.098,2.02289,2.02699,-9.768,-9.383,98.5101,66.4659,1.00568,13.366,26.354,9.83772,1.33674,-652.633,-0.0416773,611.606,1118.21,1675.28,3.650917693,2.352266992,1.66193261,0.646744153,0.156,255.2,11.02589,-9999
202503010130,202503010200,-2.73729,0,309.797,0,255.477,0,-6.62206,1,5.62025,427.705,428.593,2.07134,2.07564,-9.854,-9.46,98.5498,68.4995,0.938977,13.2095,26.5004,7.35317,1.45051,-848.959,-0.0320392,635.76,1162.37,1741.44,3.652711322,2.552978652,1.718150168,0.654382151,0.229,253.2,11.82744,-9999
202503010200,202503010230,-2.84932,0,386.131,0,291.5,0,-7.37626,1,6.41315,424.609,425.49,2.06942,2.07371,-9.823,-9.389,98.5801,68.0769,0.956882,13.5393,23.5039,4.77397,1.47986,-723.484,-0.0375958,656.873,1200.97,1799.28,3.469567696,2.706880123,1.682780437,0.644798418,0.301,249.4,11.82345,-9999
202503010230,202503010300,-3.30139,0,448.524,0,262.455,0,-64.7459,1,5.77373,426.213,427.08,2.02911,2.03324,-9.874,-9.468,98.6275,67.1982,0.977148,13.2539,23.4913,6.45641,1.59231,-776.144,-0.0350451,691.933,1265.07,1895.31,3.434312158,2.817417257,1.696702685,0.641595667,0.325,251.7,12.45374,-9999
202503010300,202503010330,-2.37823,0,279.347,0,152.581,0,-13.5038,0,3.35678,423.785,424.604,1.92997,1.93371,-9.901,-9.42,98.6557,63.6908,1.08575,13.4843,24.0351,5.88857,1.35138,-761.922,-0.0356992,632.46,1156.34,1732.4,3.298620924,2.650092451,1.611173485,0.580610024,0.251,248.1,11.78195,-9999
202503010330,202503010400,-1.94008,0,156.641,0,222.167,0,20.2388,2,4.8872,425.165,426.081,2.15027,2.1549,-9.967,-9.517,98.6943,71.5339,0.844731,13.0025,24.7997,2.6072,1.22015,-1000.44,-0.027188,602.188,1100.99,1649.49,3.103193516,3.487549283,1.546693247,0.600740377,0.393,251.3,15.07755,-9999
202503010400,202503010430,-1.54556,0,101.769,0,38.6058,1,-17.8316,1,0.848953,425.149,426.046,2.10424,2.10868,-10.316,-9.887,98.6978,72.0783,0.804742,14.1633,22.6697,346.157,1.08825,-1092.54,-0.0248962,619.293,1132.27,1696.34,2.549935293,2.953257523,1.332032282,0.531532689,0.62,260.5,12.10244,-9999
202503010430,202503010500,-2.25893,0,257.316,0,199.876,1,-3.88276,0,4.39536,423.783,424.692,2.14115,2.14575,-10.307,-9.878,98.72,73.3038,0.770004,15.2677,24.7629,338.979,1.31552,-763.432,-0.0356286,724.706,1324.99,1985.08,2.422323265,2.331525252,1.322981481,0.561989324,0.553,256.6,8.96979,-9999
202503010500,202503010530,-1.42654,0,207.405,0,113.848,0,-4.2697,0,2.50351,423.62,424.393,1.82093,1.82425,-10.338,-9.909,98.7665,62.5242,1.07826,15.5492,22.8864,332.653,1.04505,-474.953,-0.0572688,699.911,1279.66,1917.16,1.896557408,1.743404715,1.097711255,0.52960929,0.442,234,6.644296,-9999
202503010530,202503010600,-2.51786,0,244.665,0,101.256,1,-11.2265,1,2.22618,423.585,424.348,1.79874,1.80198,-10.563,-10.105,98.8542,62.7841,1.05429,14.5584,21.5919,336.111,1.38724,-942.373,-0.0288633,797.605,1458.28,2184.76,2.24576045,2.593619093,1.23758232,0.536036379,0.486,244.2,10.44607,-9999
202503010600,202503010630,-1.1179,0,202.97,0,89.4379,0,-4.47216,0,1.96616,423.71,424.484,1.8248,1.82813,-10.662,-10.211,98.8922,64.2542,1.00419,15.2326,21.6368,333.561,0.923992,-335.762,-0.0810097,659.084,1205.02,1805.33,1.805029086,1.697695497,1.0462839,0.483563853,0.493,247.9,6.802734,-9999
202503010630,202503010700,-2.42214,0,273.879,0,-201.232,1,-21.9459,1,-4.42395,424.596,425.414,1.92347,1.92718,-10.644,-10.177,98.9619,67.5952,0.912775,14.1106,24.2069,343.97,1.35972,-793.37,-0.0342841,723.646,1323.06,1982.18,2.781494203,3.639107033,1.369934305,0.539242988,0.577,251.6,14.88839,-9999
202503010700,202503010730,-1.90648,0,192.515,0,164.858,0,-3.63037,0,3.6243,423.778,424.537,1.78728,1.79048,-10.631,-10.172,98.9859,62.7998,1.04826,15.2017,23.7049,335.306,1.20617,-787.965,-0.0345193,718.298,1313.28,1967.53,2.100064285,2.090461671,1.226543925,0.558283978,1.343,246.2,8.106511,-9999
202503010730,202503010800,-1.62752,0,158.278,0,126.221,0,-15.1055,0,2.77468,424.351,425.066,1.68156,1.6844,-10.74,-10.253,99.0827,59.524,1.13327,13.614,22.4715,349.225,1.11369,-754.962,-0.0360283,617.794,1129.52,1692.23,2.735291575,2.95763588,1.367314887,0.519611393,11.82,240.8,12.56159,-9999
202503010800,202503010830,-2.47555,1,106.679,0,-96.8227,2,-6.30694,0,-2.12799,423.535,424.232,1.642,1.6447,-10.996,-10.47,99.1147,59.1484,1.12433,14.6276,23.5961,339.829,1.37274,-2098.09,-0.0129642,751.459,1373.91,2058.36,2.322642891,2.736201747,1.319355903,0.551434493,31.65,238.5,11.03008,-9999
202503010830,202503010900,-1.86652,0,153.382,0,56.2577,2,-11.6599,0,1.23614,423.921,424.697,1.82762,1.83097,-11.244,-10.732,99.1515,67.2431,0.882992,14.9606,21.7319,338.52,1.1912,-953.781,-0.0285181,705.497,1289.87,1932.47,2.034875918,2.149283602,1.238862381,0.553823979,55.78,246.6,8.330441,-9999
202503010900,202503010930,-2.0614,0,142.551,0,189.103,0,-2.00859,0,4.15502,423.58,424.32,1.74408,1.74713,-11.297,-10.762,99.1985,64.3536,0.958585,14.9432,22.6349,338.156,1.25145,-1190.38,-0.0228498,708.972,1296.23,1941.98,2.123247513,2.278315167,1.293560977,0.552681644,79.54,248.7,8.955305,-9999
202503010930,202503011000,-2.05671,0,249.638,0,282.751,1,0.222863,0,6.211,423.675,424.504,1.95213,1.95595,-11.564,-11.046,99.2383,73.7101,0.69114,14.4497,22.1888,334.393,1.24915,-676.209,-0.0402242,729.95,1334.58,1999.45,2.075875719,2.14065177,1.244961847,0.57844533,67.89,257.1,8.693483,-9999
202503011000,202503011030,2.14688,1,186.553,0,132.659,0,-1.81455,0,2.91396,424.099,424.916,1.92309,1.92679,-11.684,-11.07,99.2627,72.7698,0.714499,14.6675,21.3092,332.273,1.27602,-964.693,-0.0281955,820.409,1499.97,2247.23,1.900210515,2.325373088,1.098944949,0.530830481,105,255.3,9.416699,-9999
202503011030,202503011100,-2.17389,1,163.419,0,54.5116,0,-4.97761,0,1.19744,423.906,424.653,1.75949,1.7626,-11.679,-11.031,99.3239,66.4151,0.883966,13.3491,21.6297,338.266,1.28368,-1121.68,-0.0242492,786.699,1438.34,2154.89,1.821233099,2.274631838,1.165070813,0.494468401,167.9,252.2,9.914199,-9999
202503011100,202503011130,-1.4139,0,232.297,0,122.793,0,-2.75478,0,2.69812,423.823,424.581,1.78713,1.79033,-11.449,-10.727,99.3382,65.8533,0.920792,13.1923,18.9851,327.085,1.03578,-414.586,-0.0656077,787.307,1439.45,2156.56,1.674953731,1.787747186,0.939174638,0.559119844,155.4,251.9,8.010303,-9999
202503011130,202503011200,-0.846663,0,185.126,0,125.955,0,-3.23253,0,2.7677,423.832,424.53,1.64426,1.64697,-11.533,-10.688,99.3792,60.4271,1.07041,12.5797,18.1592,322.591,0.801395,-241.014,-0.112857,726.054,1327.46,1988.78,1.591722338,1.41709915,0.804067783,0.540287886,196.5,250,6.56799,-9999
202503011200,202503011230,-1.03726,1,223.903,0,145.022,0,-2.01402,0,3.18677,423.961,424.704,1.74756,1.75062,-11.539,-10.657,99.3799,64.066,0.974373,13.0385,17.8385,315.748,0.887088,-270.282,-0.100636,751.356,1373.72,2058.08,1.393402311,1.450686045,0.852740289,0.524060111,222.2,252.3,6.489552,-9999
202503011230,202503011300,-1.33618,1,145.454,0,105.893,0,-1.6928,0,2.32757,423.864,424.603,1.74146,1.7445,-11.282,-10.365,99.4064,62.3965,1.04355,13.0403,19.065,318.844,1.00726,-609.192,-0.0446493,779.007,1424.27,2133.82,1.361609342,1.714718636,0.925486359,0.536750408,258.4,249.6,7.657214,-9999
202503011300,202503011330,-1.64892,1,168.724,0,91.731,1,-0.0703781,0,2.0166,423.956,424.772,1.92086,1.92456,-11.032,-10.198,99.395,67.9116,0.902362,12.9823,18.1022,318.14,1.1194,-720.8,-0.0377358,833.866,1524.57,2284.09,1.444977508,1.942343945,0.944651258,0.509442833,209.6,254.8,8.75831,-9999
202503011330,202503011400,-1.43734,1,206.846,0,185.583,0,-1.60469,0,4.08017,424.176,424.937,1.79021,1.79342,-10.95,-10.107,99.3813,62.8271,1.05294,13.2534,18.2229,308.043,1.04534,-478.76,-0.0568135,814.887,1489.87,2232.1,1.416598038,1.753921321,0.907914093,0.499102194,235,252.3,7.894444,-9999
202503011400,202503011430,-1.8697,1,88.8799,1,66.3393,1,-0.851798,1,1.45852,423.825,424.631,1.89782,1.90143,-10.894,-10.102,99.3875,66.5813,0.94698,13.4841,19.0447,304.653,1.19224,-1653.12,-0.0164537,889.275,1625.88,2435.86,1.363693514,2.126882695,0.928382464,0.529388326,200.9,253.7,9.35031,-9999
202503011430,202503011500,-1.69132,1,137.75,1,40.3931,1,-4.73342,1,0.888044,423.707,424.46,1.77465,1.77781,-10.96,-10.14,99.3959,62.4558,1.06064,13.4805,19.6709,301.199,1.13379,-917.353,-0.0296505,896.94,1639.89,2456.86,1.199320641,2.076034682,0.873443186,0.463767183,237,254.4,9.134861,-9999
202503011500,202503011530,-1.25902,1,227.405,0,171.182,0,-4.01576,0,3.76459,423.379,424.139,1.79347,1.79669,-10.691,-9.813,99.4101,61.5137,1.11577,12.7598,17.8367,300.186,0.97876,-357.526,-0.0760785,820.118,1499.44,2246.43,1.451730002,1.736196993,0.843311923,0.522068003,284.3,251.7,8.219738,-9999
202503011530,202503011600,-0.910847,1,137.746,0,99.4331,0,-3.14181,0,2.18731,423.681,424.413,1.72499,1.72797,-10.633,-9.521,99.409,57.8207,1.25125,12.8809,17.5166,300.522,0.832951,-363.789,-0.0747685,773.573,1414.34,2118.94,1.216827843,1.518403767,0.77205764,0.436483677,446.3,244.2,7.073289,-9999
202503011600,202503011630,-1.03426,1,144.474,0,106.597,0,-3.29919,0,2.34518,423.631,424.34,1.67148,1.67428,-10.524,-9.392,99.4375,55.4767,1.33427,12.6127,17.9347,297.861,0.88767,-419.877,-0.0647809,818.79,1497.01,2242.79,1.308422715,1.479347829,0.766377844,0.441150768,411.3,239.8,6.950649,-9999
202503011630,202503011700,-1.0012,1,168.57,0,129.79,0,-3.57491,0,2.85535,422.911,423.643,1.72603,1.72902,-10.257,-9.424,99.4606,57.443,1.27219,11.6395,16.1421,298.759,0.873221,-342.629,-0.0793862,782.334,1430.36,2142.93,1.273016104,1.542180275,0.798070799,0.451576129,194,238.7,7.860588,-9999
202503011700,202503011730,-0.40958,1,141.457,0,109.15,0,-2.62054,0,2.40125,422.661,423.398,1.74001,1.74305,-10.18,-9.434,99.4905,57.9717,1.25539,11.1085,14.8755,292.719,0.55842,-106.803,-0.254674,640.262,1170.6,1753.78,1.215034979,1.058281626,0.655648534,0.425882613,130.7,250.5,5.85238,-9999
202503011730,202503011800,-0.599921,0,124.198,0,94.3005,0,-2.81489,0,2.07472,422.304,423.074,1.81868,1.82199,-9.922,-9.359,99.5058,60.2467,1.19443,11.4428,17.0052,291.491,0.675886,-215.717,-0.126091,708.832,1295.97,1941.6,1.303825142,1.245263024,0.698797539,0.428230078,38.7,254,6.601694,-9999
202503011800,202503011830,-0.605146,1,146.27,0,115.299,0,-3.39457,0,2.53709,422.11,422.896,1.85892,1.86238,-9.698,-9.201,99.5367,60.8379,1.19139,11.3941,15.6686,287.805,0.678927,-185.691,-0.14648,699.257,1278.46,1915.37,1.100972298,1.217283862,0.71397689,0.403644646,12.21,255.2,6.542965,-9999
202503011830,202503011900,-0.736627,1,143.915,0,114.793,0,-3.31768,0,2.52638,422.077,422.881,1.90019,1.9038,-9.494,-9.016,99.5621,61.3101,1.19418,11.4148,15.6073,288.37,0.749232,-253.69,-0.107218,736.006,1345.65,2016.03,1.037077625,1.344001488,0.73904736,0.379445648,1.662,256.6,7.184566,-9999
202503011900,202503011930,-0.551689,1,137.006,0,106.178,0,-3.07843,0,2.33728,421.974,422.817,1.99419,1.99817,-9.254,-8.798,99.5759,63.2611,1.15352,10.887,14.2577,286.009,0.64863,-172.926,-0.157292,691.604,1264.47,1894.41,0.922770286,1.154725076,0.691564169,0.395743604,0.528,257.9,6.501384,-9999
202503011930,202503012000,-0.438935,1,125.903,0,101.771,0,-2.45906,0,2.2406,421.912,422.775,2.0408,2.04497,-9.103,-8.64,99.5712,63.9448,1.14607,10.4588,13.909,282.511,0.578753,-133.673,-0.203481,648.05,1184.84,1775.11,1.065917445,0.977684509,0.669329515,0.369333183,0.487,257.8,5.704814,-9999
202503012000,202503012030,-0.427455,1,124.008,0,107.322,0,-2.81817,0,2.36342,421.94,422.826,2.09423,2.09863,-8.812,-8.361,99.5416,64.1849,1.16353,10.408,13.7426,285.849,0.571527,-130.669,-0.20816,620.252,1134.02,1698.97,0.89505363,0.965860756,0.698205557,0.370781607,0.528,259.8,5.720047,-9999
202503012030,202503012100,-0.501394,1,115.016,0,98.4755,0,-2.4611,0,2.16915,421.901,422.789,2.102,2.10643,-8.546,-8.098,99.5452,63.1199,1.22291,10.3051,13.5377,287.384,0.619283,-179.239,-0.151752,683.7,1250.02,1872.76,0.904777873,1.015445715,0.669829083,0.344498186,0.517,260.9,5.978614,-9999
202503012100,202503012130,-0.376702,1,119.194,0,102.084,0,-1.95255,0,2.24912,421.839,422.759,2.17627,2.18102,-8.309,-7.865,99.5387,64.1765,1.20952,9.24732,12.2118,288.09,0.537043,-112.793,-0.24115,623.131,1139.28,1706.85,0.823493777,0.834051557,0.652292112,0.337391464,0.52,263.1,5.485631,-9999
202503012130,202503012200,-0.762884,1,30.475,2,70.2063,0,-1.56917,1,1.54742,421.777,422.744,2.28647,2.29171,-7.86,-7.431,99.536,65.1973,1.2152,8.69605,12.3764,291.702,0.764908,-1274.67,-0.0213389,763.032,1395.06,2090.06,1.07870756,1.346105494,0.721253769,0.319948433,0.45,261.2,9.205376,-9999
202503012200,202503012230,-0.69738,1,84.6088,0,94.9884,0,-1.36146,0,2.094,421.808,422.774,2.28322,2.28845,-7.684,-7.253,99.5421,64.2192,1.26665,7.93728,11.6211,296.721,0.731554,-401.657,-0.0677194,757.919,1385.72,2076.06,0.930533718,1.234852218,0.695625618,0.295758516,0.396,262.9,9.253383,-9999
202503012230,202503012300,-2.51938,1,-149.032,2,378.206,1,4.9924,2,8.34177,421.724,422.645,2.1799,2.18467,-7.147,-6.707,99.5287,58.7788,1.52195,8.53587,13.2293,310.403,1.39195,1570.65,0.0173177,929.099,1698.69,2544.95,1.186587544,2.121435835,1.02613352,0.403013647,0.454,262.7,14.36831,-9999
202503012300,202503012330,-0.949285,1,70.589,0,70.9835,0,-0.951871,0,1.56625,421.724,422.575,2.01428,2.01835,-6.777,-6.282,99.503,52.5594,1.80956,9.82805,14.9028,326.087,0.855194,-768.87,-0.0353766,812.864,1486.17,2226.56,1.302071427,1.477166206,0.745074493,0.27374879,0.396,263.8,8.673081,-9999
202503012330,202503020000,-1.61142,1,-109.503,2,208.691,1,5.39415,1,4.60342,421.804,422.781,2.31124,2.31659,-7.071,-6.591,99.5272,61.7664,1.42429,7.12527,12.6685,302.291,1.1135,1094.3,0.0248561,899.772,1645.07,2464.61,1.142339704,1.812843071,0.854441923,0.399477158,0.351,264.1,14.49123,-9999
202503020000,202503020030,-2.50845,1,-87.9214,2,359.578,1,9.23473,2,7.93369,421.475,422.386,2.15821,2.16288,-6.795,-6.333,99.5236,56.5457,1.65109,7.03909,12.6237,322.644,1.38994,2650.7,0.0102615,915.105,1673.1,2506.61,1.459674621,2.134542105,1.04427008,0.281191394,0.393,264.9,17.79954,-9999
202503020030,202503020100,-0.630766,0,51.0951,0,70.4282,0,-0.219831,0,1.55435,421.394,422.321,2.19672,2.20155,-6.514,-6.039,99.5237,56.275,1.69915,8.21434,13.2337,326.356,0.697378,-576.102,-0.0472139,741.47,1355.64,2031,1.518038208,1.379365796,0.681566578,0.245839175,0.383,266.8,10.1054,-9999
202503020100,202503020130,-0.668972,0,43.6383,0,72.9007,0,-1.08602,0,1.60886,421.19,422.032,1.99606,2.00005,-6.595,-6.076,99.5527,51.2939,1.88739,7.7235,13.8771,348.989,0.718006,-736.322,-0.0369404,653.951,1195.63,1791.27,1.727833904,1.956803516,0.821019488,0.232963302,0.303,263.5,14.41772,-9999
202503020130,202503020200,-0.63045,1,64.2097,0,70.5483,0,-1.01088,0,1.55689,421.108,421.936,1.96336,1.96723,-6.63,-6.118,99.5527,50.614,1.90767,8.05638,13.1163,334.495,0.696969,-457.707,-0.0594266,766.406,1401.23,2099.3,1.216063321,1.338196548,0.65357708,0.242938058,0.313,263.5,9.690467,-9999
202503020200,202503020230,-0.52756,0,28.9197,0,42.3857,0,-0.246763,0,0.935315,421.017,421.848,1.97053,1.97442,-6.707,-6.196,99.5601,51.106,1.87745,6.91304,11.8223,338.293,0.637449,-777.523,-0.0349829,725.009,1325.55,1985.91,1.156598461,1.351018135,0.640726931,0.186228354,0.284,263.5,11.20764,-9999
202503020230,202503020300,-2.37935,1,-65.4633,2,290.669,1,12.1855,1,6.41344,421.222,422.112,2.10864,2.11309,-6.794,-6.308,99.5642,55.161,1.70705,6.15541,11.9657,320.24,1.35347,3288.09,0.00827227,925.307,1691.76,2534.56,1.44731821,2.113927624,1.00288085,0.25113801,0.253,262.3,19.49946,-9999
202503020300,202503020330,1.14709,1,26.5325,1,119.608,1,3.13395,2,2.63849,421.624,422.579,2.26032,2.26544,-7.016,-6.545,99.5892,60.2314,1.48668,7.14434,10.5208,297.112,0.939255,-2711.77,-0.0100304,901.492,1648.21,2469.32,1.45482645,1.527059265,0.719015994,0.259975576,0.342,263.8,13.69306,-9999
202503020330,202503020400,-0.283896,1,61.4051,0,72.1491,0,-1.07458,0,1.59141,421.693,422.661,2.29091,2.29617,-7.117,-6.655,99.5962,61.5695,1.42455,7.55434,9.91486,286.18,0.467156,-144.173,-0.188662,619.947,1133.46,1698.13,0.705411936,0.831824501,0.571052537,0.270530959,0.365,263,6.661753,-9999
202503020400,202503020430,-0.172873,1,53.9499,0,59.4892,0,-0.754599,0,1.31199,421.752,422.702,2.24626,2.25131,-7.261,-6.795,99.6069,61.0275,1.42922,7.45168,9.99903,285.734,0.364422,-77.9035,-0.34915,563.976,1031.13,1544.82,0.692505596,0.665990991,0.501402034,0.228775436,0.364,263,5.523568,-9999
202503020430,202503020500,-0.251378,1,54.8555,0,95.0574,0,0.162304,0,2.09647,421.632,422.558,2.19036,2.19517,-7.231,-6.774,99.6097,59.4125,1.4909,7.10059,9.70804,288.203,0.439452,-134.355,-0.202449,635.343,1161.61,1740.3,0.671792379,0.774505649,0.52096449,0.234096134,0.3,259.2,6.603411,-9999
202503020500,202503020530,-0.230841,1,94.7354,0,105.227,0,-1.21632,0,2.32046,421.776,422.751,2.30628,2.31161,-7.32,-6.909,99.6405,63.229,1.33676,7.65094,10.0077,286.055,0.420956,-68.3974,-0.397676,577.881,1056.55,1582.91,0.629732483,0.721918278,0.561818476,0.268049436,0.08,235.1,5.787943,-9999
202503020530,202503020600,-0.224094,1,77.7093,0,86.8516,0,-1.50478,0,1.91525,421.828,422.795,2.28602,2.29126,-7.336,-6.909,99.6633,62.6901,1.3563,7.58326,9.70754,286.561,0.41471,-79.739,-0.341113,590.076,1078.85,1616.31,0.616005682,0.648074841,0.539220734,0.242584418,0.145,244.8,5.19024,-9999
202503020600,202503020630,-0.470021,1,99.028,0,125.675,0,-2.3428,0,2.77127,421.729,422.702,2.30279,2.30811,-7.363,-6.947,99.6769,63.3413,1.32879,7.13717,9.66962,283.107,0.600522,-190.013,-0.143148,726.224,1327.77,1989.24,0.778280798,0.887271097,0.602348736,0.25188946,0.135,240.9,7.590633,-9999
202503020630,202503020700,-0.265142,1,109.769,0,148.354,0,-0.777889,0,3.27123,421.607,422.594,2.33678,2.34225,-7.396,-6.99,99.6689,64.4856,1.28302,6.60743,8.87925,275.018,0.451018,-72.6165,-0.37457,566.05,1034.92,1550.5,0.666968515,0.707450352,0.61770786,0.254206806,0.122,247.4,6.650179,-9999
202503020700,202503020730,-0.125608,1,72.7784,0,100.1,0,-0.210834,0,2.20701,421.631,422.574,2.23158,2.23657,-7.533,-7.099,99.6625,62.0995,1.35774,6.25056,8.20552,271.826,0.31037,-35.6896,-0.762128,486.995,890.382,1333.95,0.563553902,0.634584904,0.513016569,0.231939863,1.617,242.8,6.351996,-9999
202503020730,202503020800,-0.0929549,1,59.716,0,80.9034,0,-0.321762,0,1.78376,421.827,422.795,2.28894,2.29419,-7.584,-7.1,99.649,63.6911,1.30065,5.71812,7.44755,265.175,0.267018,-27.6947,-0.982137,481.203,879.792,1318.09,0.452320683,0.624132198,0.448010045,0.225123966,18.29,238.8,6.827209,-9999
202503020800,202503020830,-0.0982442,1,71.4941,0,103.273,0,-0.267744,0,2.27699,422.11,423.052,2.22566,2.23063,-7.704,-7.085,99.624,61.8411,1.36854,5.58392,7.13137,254.096,0.274549,-25.1405,-1.08192,480.655,878.791,1316.59,0.414318718,0.558556174,0.46130142,0.241686574,45.96,247.7,6.403838,-9999
202503020830,202503020900,-0.112573,1,78.9526,0,91.842,0,-0.630896,0,2.02513,422.485,423.443,2.26176,2.26689,-7.763,-6.994,99.6443,62.4201,1.35721,5.76155,7.262,253.443,0.293911,-27.934,-0.973725,508.633,929.943,1393.22,0.406100973,0.4580131,0.46011629,0.239644528,78.98,249.2,5.131437,-9999
202503020900,202503020930,-0.0940028,1,52.6223,0,71.8215,0,-0.402698,0,1.58419,422.974,423.881,2.14007,2.14466,-7.747,-6.649,99.662,57.5272,1.57512,6.44044,8.19505,254.586,0.268721,-32.0356,-0.849055,516.024,943.457,1413.47,0.434194657,0.503100388,0.413162196,0.204925596,134.5,223.4,5.000672,-9999
202503020930,202503021000,-0.0793541,1,52.5217,0,76.8468,0,-0.142242,0,1.69716,424.77,425.675,2.12573,2.13026,-7.51,-5.321,99.6537,51.6235,1.98566,5.99447,7.77308,249.007,0.247521,-25.0828,-1.08441,473.16,865.088,1296.06,0.464080812,0.558952592,0.424140307,0.223751872,287.7,222.4,5.966632,-9999
202503021000,202503021030,-0.0871471,1,81.4212,0,106.127,0,-0.763155,0,2.3474,426.81,427.689,2.05556,2.05979,-7.21,-3.696,99.6272,44.1512,2.59117,5.56868,7.16016,244.25,0.260207,-18.794,-1.44727,440.67,805.684,1207.06,0.414416457,0.608068253,0.487343821,0.248186422,407.1,200.9,6.99789,-9999
202503021030,202503021100,-0.074522,1,58.9977,0,76.268,0,-0.496183,0,1.6879,427.482,428.305,1.92045,1.92415,-7.039,-3.106,99.6032,39.458,2.93573,5.63514,7.4094,242.043,0.240908,-20.5796,-1.3217,446.468,816.285,1222.94,0.600245783,0.77720139,0.443886247,0.240037914,497.8,221.6,8.832253,-9999
202503021100,202503021130,-0.0477154,0,49.0678,0,59.9118,0,-0.502402,0,1.3251,425.896,426.696,1.87394,1.87745,-6.616,-3.761,99.5885,40.4292,2.75055,5.27805,7.56481,240.233,0.192548,-12.6325,-2.15318,349.548,1003,2135,0.642282648,0.732240398,0.439019362,0.241707882,391.4,236.9,8.685946,-9999
202503021130,202503021200,-0.114273,1,61.8452,0,93.9609,0,-0.762526,0,2.07793,425.011,425.867,2.00856,2.0126,-6.076,-3.887,99.58,43.7419,2.57312,5.40854,7.69148,242.818,0.297928,-37.1255,-0.732649,498.972,912.279,1366.76,0.807807527,0.883763543,0.477719583,0.23669643,339.2,251.2,10.29922,-9999
202503021200,202503021230,-0.26271,0,46.527,0,105.231,0,-0.39654,0,2.32798,424.166,425.019,2.00674,2.01077,-5.454,-3.518,99.5458,42.4957,2.70387,5.67366,9.87121,260.546,0.452115,-172.418,-0.157756,654.383,1196.42,1792.46,0.946351415,1.011859674,0.516553966,0.209109062,317.7,268,11.20829,-9999
